pi1_time,pi1_time,pi1_time,pi2_parent,pi2_time,pi3_parent,pi3_time,pi4_parent,pi4_time,pi5_parent,pi5_time,pi6_parent,pi6_time,pi7_parent,pi7_time,pi8_parent,pi8_time,pi9_parent,pi9_time,pi10_parent,pi10_time
3314,root,,8,Sat 22 Feb 14:50:06 EST 2020,9,Sat 22 Feb 14:50:10 EST 2020,1,Sat 22 Feb 14:49:56 EST 2020,9,Sat 22 Feb 14:50:23 EST 2020,1,Sat 22 Feb 14:50:10 EST 2020,6,Sat 22 Feb 14:50:19 EST 2020,1,Sat 22 Feb 14:49:43 EST 2020,1,Sat 22 Feb 14:49:24 EST 2020,9,Sat 22 Feb 14:49:58 EST 2020
3262,root,,10,Sat 22 Feb 12:14:45 EST 2020,1,Sat 22 Feb 12:14:09 EST 2020,1,Sat 22 Feb 12:14:36 EST 2020,10,Sat 22 Feb 12:14:17 EST 2020,1,Sat 22 Feb 12:13:33 EST 2020,3,Sat Feb 22 17:14:32 UTC 2020,6,Sat 22 Feb 12:14:30 EST 2020,6,Sat 22 Feb 12:14:46 EST 2020,1,Sat 22 Feb 12:13:56 EST 2020
3200,root,,10,Sat 22 Feb 09:11:01 EST 2020,1,Sat 22 Feb 09:10:13 EST 2020,8,Sat 22 Feb 09:10:26 EST 2020,1,Sat 22 Feb 09:10:26 EST 2020,3,Sat Feb 22 14:10:27 UTC 2020,4,Sat 22 Feb 09:10:48 EST 2020,10,Sat 22 Feb 09:10:16 EST 2020,10,Sat 22 Feb 09:10:44 EST 2020,1,Sat 22 Feb 09:10:00 EST 2020
3274,root,,8,Sat 22 Feb 12:49:55 EST 2020,1,Sat 22 Feb 12:50:33 EST 2020,1,Sat 22 Feb 12:49:51 EST 2020,2,Sat 22 Feb 2020 12:50:43 PM EST,1,Sat 22 Feb 12:50:18 EST 2020,2,Sat 22 Feb 2020 12:50:12 PM EST,1,Sat 22 Feb 12:49:38 EST 2020,6,Sat 22 Feb 12:50:40 EST 2020,2,Sat 22 Feb 2020 12:50:29 PM EST
3218,root,,6,Sat 22 Feb 10:04:38 EST 2020,6,Sat 22 Feb 10:05:13 EST 2020,10,Sat 22 Feb 10:05:24 EST 2020,7,Sat 22 Feb 10:05:14 EST 2020,1,Sat 22 Feb 10:04:15 EST 2020,9,Sat 22 Feb 10:05:03 EST 2020,10,Sat 22 Feb 10:05:12 EST 2020,1,Sat 22 Feb 10:04:42 EST 2020,6,Sat 22 Feb 10:05:00 EST 2020
3345,root,,1,Sat 22 Feb 16:20:59 EST 2020,2,Sat 22 Feb 2020 04:21:51 PM EST,6,Sat 22 Feb 16:22:09 EST 2020,2,Sat 22 Feb 2020 04:22:04 PM EST,2,Sat 22 Feb 2020 04:21:23 PM EST,6,Sat 22 Feb 16:21:32 EST 2020,3,Sat Feb 22 21:22:08 UTC 2020,1,Sat 22 Feb 16:21:32 EST 2020,2,Sat 22 Feb 2020 04:21:38 PM EST
3206,root,,10,Sat 22 Feb 09:29:48 EST 2020,1,Sat 22 Feb 09:29:07 EST 2020,10,Sat 22 Feb 09:29:16 EST 2020,1,Sat 22 Feb 09:29:19 EST 2020,9,Sat 22 Feb 09:29:01 EST 2020,1,Sat 22 Feb 09:28:41 EST 2020,10,Sat 22 Feb 09:29:03 EST 2020,7,Sat 22 Feb 09:28:52 EST 2020,1,Sat 22 Feb 09:28:54 EST 2020
3257,root,,6,Sat 22 Feb 12:00:14 EST 2020,7,Sat 22 Feb 12:00:28 EST 2020,6,Sat 22 Feb 11:59:54 EST 2020,1,Sat 22 Feb 12:00:29 EST 2020,1,Sat 22 Feb 11:59:31 EST 2020,8,Sat 22 Feb 11:59:54 EST 2020,6,Sat 22 Feb 11:59:41 EST 2020,1,Sat 22 Feb 11:59:50 EST 2020,4,Sat 22 Feb 12:00:27 EST 2020
3356,root,,1,Sat 22 Feb 16:54:42 EST 2020,1,Sat 22 Feb 16:55:10 EST 2020,1,Sat 22 Feb 16:54:20 EST 2020,4,Sat 22 Feb 16:55:11 EST 2020,9,Sat 22 Feb 16:55:05 EST 2020,8,Sat 22 Feb 16:54:55 EST 2020,1,Sat 22 Feb 16:54:07 EST 2020,4,Sat 22 Feb 16:54:30 EST 2020,4,Sat 22 Feb 16:54:58 EST 2020
3316,root,,9,Sat 22 Feb 14:55:42 EST 2020,2,Sat 22 Feb 2020 02:56:06 PM EST,1,Sat 22 Feb 14:55:17 EST 2020,2,Sat 22 Feb 2020 02:56:19 PM EST,4,Sat 22 Feb 14:55:46 EST 2020,8,Sat 22 Feb 14:55:59 EST 2020,1,Sat 22 Feb 14:55:04 EST 2020,4,Sat 22 Feb 14:55:32 EST 2020,2,Sat 22 Feb 2020 02:55:54 PM EST
